parcel_id,county,just_value,building_value,land_value,year_built,land_sqft,sale_date,target,property_age,land_building_ratio,building_value_pct,land_value_pct,value_per_sqft,value_category,age_category,is_top_county
1830103YI000008000140A,HILLSBOROUGH,592391.0,415641.0,176750.0,2015,7010.0,,0,10,0.4252457643837726,0.7016316898270064,0.2983666221015814,84.49450862929682,high,recent,1
1830103YI000008000150A,HILLSBOROUGH,444464.0,118964.0,325500.0,1925,13924.0,,0,100,2.736098852603707,0.2676566208812842,0.7323411292227735,31.91842010771993,medium,very_old,1
1830103YI000008000170A,HILLSBOROUGH,298607.0,121857.0,176750.0,1978,7062.0,,0,47,1.4504587306537118,0.4080835074746825,0.5919131436532176,42.27764406059748,medium,very_old,1
1830103YI000008000180A,HILLSBOROUGH,618382.0,441632.0,176750.0,2014,6947.0,,0,11,0.40021918651912336,0.7141722848137805,0.2858260980654384,89.0014392630973,high,moderate,1
1830103YI000008000190A,HILLSBOROUGH,267949.0,91199.0,176750.0,1925,7040.0,,0,100,1.938048245614035,0.34035827579772343,0.6596379921627169,38.055531884675474,medium,very_old,1
1830103YI000008000200A,HILLSBOROUGH,313536.0,136786.0,176750.0,1966,6829.0,,0,59,1.292154956245842,0.43626748996131237,0.5637293206224465,45.90571010248902,medium,very_old,1
1830103YI000008000210A,HILLSBOROUGH,580538.0,403788.0,176750.0,2015,6944.0,,0,10,0.4377286156878964,0.6955398345330804,0.3044584429297601,83.59078473722103,high,recent,1
1830103YI000008000230A,HILLSBOROUGH,261226.0,84635.0,176591.0,1967,6983.0,,0,58,2.086476203979394,0.32399024603122956,0.676005925880556,37.40349369988545,medium,very_old,1
1830103YI000008000231A,HILLSBOROUGH,474638.0,297605.0,177033.0,2004,6996.0,,0,21,0.594856958529062,0.627013372268187,0.3729845208674382,67.83450050021438,medium,old,1
1830103YJ000008000070A,HILLSBOROUGH,218326.0,62266.0,156060.0,1952,6126.0,,0,73,2.5063034994459343,0.2851960591223257,0.7147993605921393,35.63342582014036,medium-low,very_old,1
1830103YT0000000A1010A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,872.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,175.9770904925544,medium-low,old,1
1830103YT0000000A1020A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,870.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,176.38117106773822,medium-low,old,1
1830103YT0000000A1040A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,861.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,178.22273781902553,medium-low,old,1
1830103YT0000000A1050A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,860.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,178.42973286875727,medium-low,old,1
1830103YT0000000A1060A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,859.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,178.63720930232557,medium-low,old,1
1830103YT0000000A1070A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,870.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,176.38117106773822,medium-low,old,1
1830103YT0000000A2010A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,2.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,51209.333333333336,medium-low,old,1
1830103YT0000000A2020A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,2.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,51209.333333333336,medium-low,old,1
1830103YT0000000A2040A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,2.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,51209.333333333336,medium-low,old,1
1830103YT0000000A2050A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,2.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,51209.333333333336,medium-low,old,1
1830103YT0000000A2060A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,2.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,51209.333333333336,medium-low,old,1
1830103YT0000000A2070A,HILLSBOROUGH,153628.0,153528.0,100.0,1985,2.0,,0,40,0.0006513427430648282,0.9993425720404351,0.0006509187718464613,51209.333333333336,medium-low,old,1
1830103YT0000000B1080A,HILLSBOROUGH,153513.0,153413.0,100.0,1985,837.0,,0,40,0.0006518309932600676,0.9993420795497479,0.0006514063863882121,183.18973747016707,medium-low,old,1
1830103YT0000000B1090A,HILLSBOROUGH,168864.0,168764.0,100.0,1985,851.0,,0,40,0.0005925399223772702,0.9994018890829953,0.0005921890267373346,198.19718309859155,medium-low,old,1
1830103YT0000000B1100A,HILLSBOROUGH,153513.0,153413.0,100.0,1985,846.0,,0,40,0.0006518309932600676,0.9993420795497479,0.0006514063863882121,181.24321133412042,medium-low,old,1
1830103YT0000000B2080A,HILLSBOROUGH,153513.0,153413.0,100.0,1985,2.0,,0,40,0.0006518309932600676,0.9993420795497479,0.0006514063863882121,51171.0,medium-low,old,1
1830103YT0000000B2090A,HILLSBOROUGH,153513.0,153413.0,100.0,1985,2.0,,0,40,0.0006518309932600676,0.9993420795497479,0.0006514063863882121,51171.0,medium-low,old,1
1830103YT0000000B2100A,HILLSBOROUGH,153513.0,153413.0,100.0,1985,2.0,,0,40,0.0006518309932600676,0.9993420795497479,0.0006514063863882121,51171.0,medium-low,old,1
1830103YU000000000010A,HILLSBOROUGH,543463.0,318134.0,225329.0,1956,14350.0,,0,69,0.7082810756439876,0.5853819204215919,0.4146162395301253,37.86934708382691,high,very_old,1
1830103YU000000000020A,HILLSBOROUGH,277401.0,84351.0,193050.0,1956,9108.0,,0,69,2.288623861911988,0.3040749525958717,0.6959214425274511,30.45350752003513,medium,very_old,1
1830103YU000000000030A,HILLSBOROUGH,283632.0,90582.0,193050.0,1956,8975.0,,0,69,2.131194595012309,0.3193634027070193,0.6806330716101441,31.59893048128342,medium,very_old,1
1830103YU000000000040A,HILLSBOROUGH,401123.0,162736.0,238387.0,1956,17740.0,,0,69,1.464860480407037,0.40569998304763616,0.5942975239576789,22.609943069725496,medium,very_old,1
1830103YU000000000050A,HILLSBOROUGH,292920.0,99870.0,193050.0,1956,9106.0,,0,69,1.932993561694586,0.3409451695166956,0.6590514165935525,32.164269243439115,medium,very_old,1
1830103YU000000000060A,HILLSBOROUGH,304878.0,96978.0,207900.0,1956,9911.0,,0,69,2.143763082729251,0.3180868475690356,0.6819098724411979,30.758474576271187,medium,very_old,1
1830103YV000001000070A,HILLSBOROUGH,642850.0,469291.0,173559.0,2014,8436.0,,0,11,0.3698315760763022,0.7300151979230024,0.26998324650657773,76.19414483821264,high,moderate,1
1830103YV000001000080A,HILLSBOROUGH,921404.0,579854.0,341550.0,2009,16335.0,,0,16,0.5890265669865742,0.6293150134848411,0.37068390121607764,56.40328109696376,high,moderate,1
1830103YV000001000111A,HILLSBOROUGH,403167.0,97034.0,306133.0,1956,13644.0,,0,69,3.1548719534188696,0.24067882371616794,0.7593186959282483,29.546866984243312,medium,very_old,1
1830103YV000001000120A,HILLSBOROUGH,346136.0,84776.0,261360.0,1956,10904.0,,0,69,3.0829116387699496,0.24492036390215435,0.7550767470683574,31.741036221916552,medium,very_old,1
1830103YV000001000140A,HILLSBOROUGH,657331.0,453143.0,204188.0,2014,8362.0,,0,11,0.4506028988577582,0.6893670169716368,0.3106314617271029,78.59990434054765,high,moderate,1
1830103YV000001000150A,HILLSBOROUGH,281217.0,72967.0,208250.0,1949,8450.0,,0,76,2.8539907904834996,0.2594677438855265,0.7405287001543287,33.27618033368832,medium,very_old,1
1830103YV000001000160A,HILLSBOROUGH,705616.0,507616.0,198000.0,2008,8029.0,,0,17,0.39005785858235636,0.7193930985222862,0.2806054842782983,87.87247820672478,high,moderate,1
1830103YV000001000170A,HILLSBOROUGH,757305.0,553117.0,204188.0,2021,8392.0,,0,4,0.36915811815923544,0.7303745117561461,0.26962416777366083,90.23054926724652,high,new,1
1830103YV000001000180A,HILLSBOROUGH,309948.0,105760.0,204188.0,1963,8182.0,,0,62,1.9306549673320033,0.34121742609267974,0.6587793475700842,37.87706220212636,medium,very_old,1
1830103YV000001000200A,HILLSBOROUGH,263722.0,59534.0,204188.0,1964,8214.0,,0,61,3.429713613840598,0.22574443639728048,0.774251771745354,32.10249543517955,medium,very_old,1
1830103YV000001000210A,HILLSBOROUGH,771891.0,567703.0,204188.0,2018,8318.0,,0,7,0.35967335090117386,0.7354694698222031,0.2645292346597711,92.78651280201947,high,recent,1
1830103YV000001000211A,HILLSBOROUGH,767086.0,562898.0,204188.0,2018,8086.0,,0,7,0.3627435827741744,0.733812461950209,0.26618623441669587,94.85421046123408,high,recent,1
1830103YV000001000230A,HILLSBOROUGH,406866.0,132554.0,274312.0,1984,11761.0,,0,41,2.0694202406548223,0.32579196641654395,0.674205575777834,34.59156606019384,medium,very_old,1
1830103YV000001000240A,HILLSBOROUGH,695427.0,330294.0,365133.0,2010,21308.0,,0,15,1.1054754083470837,0.4749506778559391,0.5250478841806773,32.63536533858933,high,moderate,1
1830103YV000002000010A,HILLSBOROUGH,834500.0,219700.0,614800.0,1950,29049.0,,0,75,2.798348664776219,0.2632711045283349,0.7367276971507524,28.726333907056798,high,very_old,1
1830103YV000002000060A,HILLSBOROUGH,712933.0,577464.0,135469.0,2022,6373.0,,0,3,0.23459257271003436,0.8099824107140352,0.1900161866315816,111.85017257609037,high,new,1
1830103YV000002000070A,HILLSBOROUGH,734120.0,574745.0,159375.0,2022,6037.0,,0,3,0.2772964057166122,0.7829022736033978,0.21709636422333647,121.58330573037429,high,new,1
1830103YV000002000080A,HILLSBOROUGH,234721.0,75346.0,159375.0,1958,6365.0,,0,67,2.1152136116899145,0.321001013965457,0.6789947256754799,36.871033616085455,medium-low,very_old,1
1830103YV000002000090A,HILLSBOROUGH,257923.0,98548.0,159375.0,1961,6221.0,,0,64,1.6172158012765223,0.38208154340038153,0.6179145794885315,41.45339119254259,medium,very_old,1
1830103YV000002000100A,HILLSBOROUGH,200952.0,41577.0,159375.0,1948,6257.0,,0,77,3.8331569580066382,0.20689912566620056,0.7930958980458117,32.11121764141898,medium-low,very_old,1
1830103YV000002000110A,HILLSBOROUGH,202059.0,42684.0,159375.0,1947,6205.0,,0,78,3.733747217992269,0.21124418489557556,0.7887508660793824,32.55865291653239,medium-low,very_old,1
1830103YV000002000120A,HILLSBOROUGH,270195.0,110820.0,159375.0,1987,6322.0,,0,38,1.4381299573185589,0.4101467083154451,0.5898495906675154,42.732089198165426,medium,old,1
1830103YV000002000130A,HILLSBOROUGH,267883.0,108508.0,159375.0,1950,6301.0,,0,75,1.468772175579906,0.4050559197264488,0.5949403473145093,42.50761662964138,medium,very_old,1
1830103YV000002000140A,HILLSBOROUGH,223659.0,64284.0,159375.0,1959,6262.0,,0,66,2.4791942132690363,0.28741840293302334,0.7125771259948136,35.71116078556602,medium-low,very_old,1
1830103YV000002000150A,HILLSBOROUGH,235434.0,76059.0,159375.0,1971,6292.0,,0,54,2.0953852221930056,0.3230573194299913,0.6769384331131735,37.412045129508975,medium-low,very_old,1
1830103YV000002000160A,HILLSBOROUGH,233628.0,74253.0,159375.0,1953,6224.0,,0,72,2.146349018234708,0.31782441392121696,0.6821713057882369,37.530602409638554,medium-low,very_old,1
1830103YV000002000170A,HILLSBOROUGH,667694.0,508319.0,159375.0,2019,6231.0,,0,6,0.3135328139754485,0.7613041882895634,0.2386943140206232,107.13960205391528,high,recent,1
1830103YV000002000180A,HILLSBOROUGH,187281.0,27906.0,159375.0,1952,6252.0,,0,73,5.710932740889382,0.14900524342969426,0.8509894170288655,29.95058371981449,medium-low,very_old,1
1830103YV000002000191A,HILLSBOROUGH,163833.0,4458.0,159375.0,2013,6279.0,,0,12,35.74231890558421,0.027210469133391115,0.9727834271274582,26.088057324840765,medium-low,moderate,1
1830103YV000002000210A,HILLSBOROUGH,674388.0,515013.0,159375.0,2015,6171.0,,0,10,0.3094576069776744,0.7636734881500143,0.23632502902627414,109.26571613739469,high,recent,1
1830103YV000002000220A,HILLSBOROUGH,698453.0,539078.0,159375.0,2017,6214.0,,0,8,0.29564312466261905,0.7718160394242141,0.22818252884227164,112.38181818181818,high,recent,1
1830103YV000002000230A,HILLSBOROUGH,562155.0,402780.0,159375.0,2014,6390.0,,0,11,0.39568648968049636,0.7164915076953728,0.2835067134389742,87.96041308089501,high,moderate,1
1830103YV000002000240A,HILLSBOROUGH,253495.0,94120.0,159375.0,1954,6004.0,,0,71,1.6932990512213002,0.37128790986840027,0.6287081452961782,42.21398834304746,medium,very_old,1
1830103YV000002000250A,HILLSBOROUGH,611897.0,476428.0,135469.0,2015,6452.0,,0,10,0.28434247285534675,0.7786068919983395,0.22139147374235577,94.82364791569813,high,recent,1
1830103YV000003000010A,HILLSBOROUGH,338500.0,90120.0,248380.0,1955,11707.0,,0,70,2.756072391562455,0.26623259606323174,0.7337644497357467,28.911855141783395,medium,very_old,1
1830103YV000003000030A,HILLSBOROUGH,605431.0,474131.0,131300.0,2006,5079.0,,0,19,0.2769271004699113,0.7831284107876689,0.21686993749917413,119.17933070866141,high,moderate,1
1830103YV000003000050A,HILLSBOROUGH,492372.0,361072.0,131300.0,2006,5103.0,,0,19,0.36363837783495306,0.7333302191631141,0.26666774985630814,96.46786833855799,medium,moderate,1
1830103YV000003000060A,HILLSBOROUGH,564848.0,433548.0,131300.0,2006,5000.0,,0,19,0.30284927424581765,0.767546724876914,0.2324515047384345,112.94701059788042,high,moderate,1
1830103YV000003000070A,HILLSBOROUGH,314456.0,136920.0,177536.0,1998,8172.0,,0,27,1.296630903951914,0.43541724305707935,0.5645795768578852,38.47497858803377,medium,old,1
1830103YV000003000080A,HILLSBOROUGH,265258.0,133958.0,131300.0,1996,5065.0,,0,29,0.9801506431072193,0.5050083126302972,0.4949879174693413,52.360442163442556,medium,old,1
1830103YV000003000090A,HILLSBOROUGH,727435.0,596135.0,131300.0,2019,5004.0,,0,6,0.22025175463317095,0.8195016468802754,0.18049697842834284,145.34165834165833,high,recent,1
1830103YV000003000100A,HILLSBOROUGH,738454.0,607154.0,131300.0,2021,5144.0,,0,4,0.21625449843944297,0.8221949881847912,0.17780365763655198,143.5284742468416,high,new,1
1830103YV000003000120A,HILLSBOROUGH,535088.0,403788.0,131300.0,2015,5041.0,,0,10,0.325169828796723,0.7546183905854914,0.2453797405665226,106.12614042046806,high,recent,1
1830103YV000004000010A,HILLSBOROUGH,285678.0,77407.0,208271.0,1958,8233.0,,0,67,2.690561699049194,0.2709579633084686,0.729038536259228,34.69492348797668,medium,very_old,1
1830103YV000004000011A,HILLSBOROUGH,484192.0,230752.0,253440.0,1958,10428.0,,0,67,1.0983172483131314,0.4765702932508318,0.5234276414570223,46.42746188512801,medium,very_old,1
1830103YV000004000030A,HILLSBOROUGH,393448.0,99542.0,293906.0,1957,12405.0,,0,68,2.952553167977658,0.25299848264959374,0.7469989757249351,31.714331774947606,medium,very_old,1
1830103YV000004000040A,HILLSBOROUGH,662833.0,422758.0,240075.0,2017,9842.0,,0,8,0.5678767335526861,0.6378037336648391,0.36219475766179765,67.34054658132683,high,recent,1
1830103YV000004000060A,HILLSBOROUGH,767135.0,527060.0,240075.0,2022,10008.0,,0,3,0.4554975610033753,0.6870489717598965,0.31294972469027654,76.64451993206114,high,new,1
1830103YV000004000061A,HILLSBOROUGH,869719.0,629644.0,240075.0,2019,9974.0,,0,6,0.38128628036433226,0.7239617348112036,0.27603711539346,87.18987468671679,high,recent,1
1830103YV000004000080A,HILLSBOROUGH,303523.0,63448.0,240075.0,1953,9834.0,,0,72,3.7837475767939606,0.2090378355583084,0.7909588698093066,30.86151499745806,medium,very_old,1
1830103YV000004000090A,HILLSBOROUGH,301487.0,61412.0,240075.0,1952,9785.0,,0,73,3.909188608275121,0.20369633285570238,0.7963003502626971,30.807991007561824,medium,very_old,1
1830103YV000004000100A,HILLSBOROUGH,293210.0,53135.0,240075.0,1952,9991.0,,0,73,4.518123306233062,0.18121762143985048,0.8187789680469014,29.344475580464373,medium,very_old,1
1830103YV000004000110A,HILLSBOROUGH,397716.0,140316.0,257400.0,1952,10826.0,,0,73,1.8344177825922732,0.35280362669938675,0.6471938589499568,36.733721252424495,medium,very_old,1
1830103YV000004000130A,HILLSBOROUGH,332455.0,111955.0,220500.0,1958,8961.0,,0,67,1.9695237414698632,0.336751329499242,0.6632456625839209,37.096072305289,medium,very_old,1
1830103YV000004000131A,HILLSBOROUGH,711277.0,523777.0,187500.0,2015,7456.0,2024-03-01,0,10,0.3579760891064535,0.7363885850539451,0.26361000902600673,95.38380045594744,high,recent,1
1830103YV000004000150A,HILLSBOROUGH,281069.0,76881.0,204188.0,1951,8153.0,,0,74,2.65586223043105,0.27352972569110895,0.7264667164763227,34.4700760363012,medium,very_old,1
1830103YV000004000160A,HILLSBOROUGH,489553.0,148003.0,341550.0,1954,16535.0,,0,71,2.307707899786492,0.30232211359727423,0.6976758437271475,29.605285437832606,medium,very_old,1
1830103YV000004000180A,HILLSBOROUGH,288652.0,84464.0,204188.0,1960,8121.0,,0,65,2.4174273367667083,0.2926143154583531,0.7073822201743962,35.53952228515144,medium,very_old,1
1830103YV000004000190A,HILLSBOROUGH,352488.0,148300.0,204188.0,1959,8290.0,,0,66,1.3768484366255116,0.4207223487825152,0.5792748142495227,42.514533831865876,medium,very_old,1
1830103YV000004000200A,HILLSBOROUGH,464500.0,260312.0,204188.0,1959,8137.0,,0,66,0.7843941716318432,0.5604121412009877,0.43958570595111746,57.07790611943967,medium,very_old,1
1830103YV000004000210A,HILLSBOROUGH,287956.0,83768.0,204188.0,1958,8229.0,,0,67,2.4375126836896706,0.2909045447757825,0.7090919824834958,34.98857837181045,medium,very_old,1
1830103YV000004000220A,HILLSBOROUGH,293941.0,89753.0,204188.0,1958,8380.0,,0,67,2.274973817322905,0.30534255057120113,0.6946540473971056,35.072306407349956,medium,very_old,1
1830103YV000004000230A,HILLSBOROUGH,280698.0,76510.0,204188.0,1958,7997.0,,0,67,2.668740442550744,0.27256954958870533,0.7274268878763372,35.0960240060015,medium,very_old,1
1830103YV000004000240A,HILLSBOROUGH,405514.0,148114.0,257400.0,1958,10682.0,,0,67,1.7378388414407724,0.3652491276524913,0.6347484063474841,37.958813067490404,medium,very_old,1
1830103YV000005000010A,HILLSBOROUGH,844232.0,643138.0,201094.0,2020,8211.0,,0,5,0.3126757979223776,0.7618015405699612,0.2381972749229182,102.80467608377984,high,new,1
1830103YV000005000020A,HILLSBOROUGH,216620.0,57245.0,159375.0,1960,6134.0,,0,65,2.7840373126506655,0.2642633908993126,0.7357319927430859,35.30888345558272,medium-low,very_old,1
1830103YV000005000030A,HILLSBOROUGH,213273.0,53898.0,159375.0,1959,6435.0,,0,66,2.956919423365925,0.2527171619606703,0.747278149235256,33.137507768800496,medium-low,very_old,1
1830103YV000005000040A,HILLSBOROUGH,208084.0,48709.0,159375.0,1958,6265.0,,0,67,3.27191541777869,0.23408222601340797,0.7659129682581637,33.208426428343444,medium-low,very_old,1
1830103YV000005000050A,HILLSBOROUGH,644490.0,485115.0,159375.0,2017,6215.0,,0,8,0.32852967125388566,0.7527102783436852,0.24728817004426748,103.68243243243244,high,recent,1
1830103YV000005000060A,HILLSBOROUGH,396582.0,169238.0,227344.0,1956,9372.0,,0,69,1.343331028899958,0.42674043012433716,0.5732570483354053,42.3111063693588,medium,very_old,1
1830103YV000005000080A,HILLSBOROUGH,774414.0,547070.0,227344.0,2019,9604.0,,0,6,0.4155658040729631,0.7064300149144839,0.2935686937882143,80.62613222280062,high,recent,1
1830103YV000005000090A,HILLSBOROUGH,787972.0,628597.0,159375.0,2023,6129.0,,0,2,0.2535404185186717,0.7977392626397097,0.20225946828127359,128.54355628058727,high,new,1
1830103YV000005000100A,HILLSBOROUGH,310283.0,150908.0,159375.0,1963,6242.0,,0,62,1.0561000337952011,0.48635443658068095,0.5136423405654175,49.70094505846548,medium,very_old,1
1830103YV000005000110A,HILLSBOROUGH,254054.0,94679.0,159375.0,1963,6287.0,,0,62,1.6833016476552598,0.3726712719686682,0.627324791875775,40.402989821882954,medium,very_old,1
1830103YV000005000120A,HILLSBOROUGH,714784.0,555409.0,159375.0,2005,6274.0,,0,20,0.2869501809474082,0.7770294564099695,0.222969144567947,113.90980079681275,high,moderate,1
1830103YV000005000140A,HILLSBOROUGH,333171.0,39421.0,293750.0,1949,12343.0,,0,76,7.451423063264167,0.11832026700923247,0.8816767315380645,26.990521710952688,medium,very_old,1
1830103YV000005000160A,HILLSBOROUGH,432801.0,139051.0,293750.0,1949,12496.0,,0,76,2.1125190576187327,0.32128086284259316,0.6787168266320396,34.63239177402576,medium,very_old,1
1830103YV000005000180A,HILLSBOROUGH,1285728.0,991978.0,293750.0,2007,12392.0,,0,18,0.2961252203927704,0.7715296147166316,0.22846960751449177,103.74630839990317,luxury,moderate,1
1830103YV000005000200A,HILLSBOROUGH,388763.0,146263.0,242500.0,1985,9961.0,,0,40,1.657960947328119,0.3762256793324485,0.6237717484129189,39.02459345512949,medium,old,1
1830103YV000005000210A,HILLSBOROUGH,422231.0,108356.0,313875.0,1950,14834.0,,0,75,2.8966748802569287,0.25662668864510507,0.7433709429886887,28.461813279406808,medium,very_old,1
1830103YV000005000240A,HILLSBOROUGH,296350.0,95256.0,201094.0,1962,8204.0,,0,63,2.1110679530113274,0.3214296560497518,0.6785669695732426,36.11822059719683,medium,very_old,1
1830103YV000006000010A,HILLSBOROUGH,358317.0,131337.0,226980.0,1952,10973.0,,0,73,1.7282127031019203,0.3665375448623848,0.6334596643205198,32.651448879168946,medium,very_old,1
1830103YV000006000020A,HILLSBOROUGH,248702.0,71202.0,177500.0,1960,6839.0,,0,65,2.4928724913276126,0.2862932895863741,0.7137026895534031,36.359941520467835,medium-low,very_old,1
1830103YV000006000030A,HILLSBOROUGH,252337.0,72337.0,180000.0,1960,7130.0,,0,65,2.4883187259808124,0.28666708938011715,0.7133289476812846,35.385920628242886,medium,very_old,1
1830103YV000006000040A,HILLSBOROUGH,237059.0,60309.0,176750.0,1960,6955.0,,0,65,2.930691427623943,0.2544039483675019,0.74559183329115,34.079787234042556,medium-low,very_old,1
1830103YV000006000050A,HILLSBOROUGH,729808.0,553058.0,176750.0,2019,6722.0,,0,6,0.3195861562690418,0.7578119754620729,0.24218665431640332,108.55391938122862,high,recent,1
1830103YV000006000060A,HILLSBOROUGH,624967.0,450742.0,174225.0,2018,6891.0,,0,7,0.3865284652229763,0.7212241266752858,0.27877427324279,90.68006384213581,high,recent,1
1830103YV000006000071A,HILLSBOROUGH,708641.0,535679.0,172962.0,2018,6885.0,,0,7,0.322883064516129,0.7559233011873414,0.24407528766288197,102.91039790880046,high,recent,1
1830103YV000006000080A,HILLSBOROUGH,673784.0,502715.0,171069.0,2018,6835.0,,0,7,0.34028954717971976,0.7461059536795862,0.253892562167457,98.5640725570509,high,recent,1
1830103YV000006000090A,HILLSBOROUGH,296456.0,115206.0,181250.0,1972,6536.0,,0,53,1.5732550973465154,0.3886094779344053,0.611387148895118,45.350466574881445,medium,very_old,1
1830103YV000006000100A,HILLSBOROUGH,312450.0,144538.0,167912.0,1972,6720.0,,0,53,1.16170722088848,0.4625941347603304,0.5374026647378309,46.48861776521351,medium,very_old,1
1830103YV000006000110A,HILLSBOROUGH,273452.0,106802.0,166650.0,1964,6490.0,,0,61,1.560349428386843,0.39056803180071165,0.6094283112637272,42.127869357572024,medium,very_old,1
1830103YV000006000130A,HILLSBOROUGH,342722.0,117836.0,224886.0,1955,9004.0,,0,70,1.9084498077853307,0.3438228540249706,0.6561742281667703,38.05907828983898,medium,very_old,1
1830103YV000006000140A,HILLSBOROUGH,988314.0,763428.0,224886.0,2021,9060.0,,0,4,0.2945735621780152,0.772454126467776,0.22754486170907048,109.07339145789648,high,new,1
1830103YV000006000160A,HILLSBOROUGH,338474.0,113588.0,224886.0,1955,8705.0,,0,70,1.9798219898053508,0.33558756185833516,0.6644094837137159,38.878244888582586,medium,very_old,1
1830103YV000006000190A,HILLSBOROUGH,595792.0,422830.0,172962.0,2015,6790.0,,0,10,0.40905704643226254,0.7096927959878683,0.29030552557683625,87.73258724782801,high,recent,1
1830103YV000006000200A,HILLSBOROUGH,706759.0,533797.0,172962.0,2016,6672.0,,0,9,0.32402144631489815,0.755273360122248,0.24472522497028695,105.91323242919226,high,recent,1
1830103YV000006000210A,HILLSBOROUGH,383263.0,210301.0,172962.0,1959,6811.0,,0,66,0.8224458160169661,0.5487105493863238,0.45128684144610504,56.26291837933059,medium,very_old,1
1830103YV000006000220A,HILLSBOROUGH,266892.0,93930.0,172962.0,1959,6924.0,,0,66,1.8413729226772844,0.3519387919503322,0.6480574612297813,38.540361010830324,medium,very_old,1
1830103YV000006000230A,HILLSBOROUGH,614261.0,441299.0,172962.0,2005,6587.0,,0,20,0.3919374575118967,0.7184214553399039,0.28157691669027224,93.23937462052216,high,moderate,1
1830103YV000007000010A,HILLSBOROUGH,326549.0,98552.0,227997.0,1952,9332.0,,0,73,2.3134455572128703,0.3017975807686419,0.6981993569131832,34.98864245151613,medium,very_old,1
1830103YV000007000020A,HILLSBOROUGH,819599.0,641587.0,178012.0,2018,6932.0,,0,7,0.2774553140021322,0.7828050268423621,0.21719375305026842,118.2170777441223,high,recent,1
1830103YV000007000030A,HILLSBOROUGH,922320.0,744308.0,178012.0,2018,7204.0,,0,7,0.23916411060460105,0.8069945279355019,0.193004387843278,128.01110340041637,high,recent,1
1830103YV000007000040A,HILLSBOROUGH,393735.0,215723.0,178012.0,1950,7078.0,2024-01-01,0,75,0.8251840314475904,0.547887416949428,0.45211004327772925,55.620144088148045,medium,very_old,1
1830103YV000007000060A,HILLSBOROUGH,456706.0,278694.0,178012.0,1950,7113.0,,0,75,0.6387341000017941,0.6102249363377396,0.3897728740746255,64.19820073095305,medium,very_old,1
1830103YV000007000070A,HILLSBOROUGH,786825.0,608813.0,178012.0,2019,6998.0,,0,6,0.2923914364649959,0.7737581117044937,0.22624061736648254,112.41963137591084,high,recent,1
1830103YV000007000080A,HILLSBOROUGH,494753.0,316741.0,178012.0,2006,7105.0,,0,19,0.5620094588024322,0.6401989675677205,0.3597990112257809,69.62468336616944,medium,moderate,1
1830103YV000007000090A,HILLSBOROUGH,265095.0,87083.0,178012.0,1955,6836.0,,0,70,2.0441412888705157,0.32849609198177265,0.6715001357998612,38.77358490566038,medium,very_old,1
1830103YV000007000110A,HILLSBOROUGH,698763.0,520751.0,178012.0,2017,6933.0,2024-03-01,0,8,0.34183642117553076,0.7452458913166677,0.2547526775849929,100.7734352466109,high,recent,1
1830103YV000007000120A,HILLSBOROUGH,715746.0,537734.0,178012.0,2018,6793.0,,0,7,0.33104038234446337,0.7512906096707356,0.24870799318753695,105.34972034147778,high,recent,1
1830103YV000007000130A,HILLSBOROUGH,315288.0,137276.0,178012.0,1958,7129.0,,0,67,1.29673579696526,0.4353973655915684,0.5645994627151597,44.21991584852735,medium,very_old,1
1830103YV000007000150A,HILLSBOROUGH,261137.0,83125.0,178012.0,1958,7177.0,,0,67,2.141471982291942,0.3183182838192833,0.6816778867878287,36.38018946781833,medium,very_old,1
1830103YV000007000160A,HILLSBOROUGH,279403.0,96103.0,183300.0,1958,7386.0,,0,67,1.9073087488554066,0.3439571373351849,0.6560392836179869,37.823609042913226,medium,very_old,1
1830103YV000007000170A,HILLSBOROUGH,616398.0,436623.0,179775.0,2020,7537.0,,0,5,0.4117387042398036,0.7083447572108326,0.2916536204633687,81.77208808702574,high,new,1
